Node id, Latitude, Longitude
6250082440,42.3025898,-83.7043657
6250082441,42.3025898,-83.7043657
6250082441,42.3025898,-83.7043657
6250082441,42.3027088,-83.7043712
6250082441,42.302961,-83.704383
6250082441,42.3029951,-83.7043846
6250082441,42.3031327,-83.7044114
6250082441,42.3032034,-83.7044252
6250082441,42.3033968,-83.7044943
6250082441,42.3035096,-83.7045577
6250082441,42.3037337,-83.7046959
6250082441,42.304009,-83.7049961
6250082441,42.304299,-83.705416
6250082441,42.304707,-83.70608
6250082441,42.304867,-83.706359
6250082441,42.304988,-83.706669
6250082441,42.3050598,-83.7069235
6250082450,42.3033034,-83.699126
6250082450,42.3032721,-83.6992388
6250082450,42.3029739,-83.700314
6250082450,42.3028648,-83.7007202
6250082450,42.302848,-83.7007826
6250082450,42.302736,-83.701308
6250082450,42.302693,-83.701656
6250082450,42.302655,-83.7021704
6250082450,42.3026191,-83.7034169
6250082450,42.302617,-83.7034903
6250082450,42.3025958,-83.7041733
6250082450,42.3025898,-83.7043657
6250082451,42.3025898,-83.7043657
6250082451,42.3025898,-83.7043657
6250082451,42.3025105,-83.7043613
6250082451,42.3024654,-83.7044136
6250082451,42.3024506,-83.7044308
6250082451,42.3022489,-83.7044227
6250082451,42.301851,-83.7044223
6250082451,42.3015683,-83.7044437
6250082451,42.3011323,-83.7044384
6250082451,42.3008108,-83.7044313
6250082451,42.2998453,-83.704427
6250082460,42.3021041,-83.7120872
6250082460,42.3021453,-83.7119706
6250082460,42.302238,-83.711708
6250082460,42.302369,-83.711166
6250082460,42.302415,-83.710852
6250082460,42.302456,-83.710474
6250082460,42.302473,-83.7100131
6250082460,42.302484,-83.709714
6250082460,42.302485,-83.7096588
6250082460,42.3024974,-83.7089911
6250082460,42.3025269,-83.7073971
6250082460,42.3025295,-83.7072584
6250082460,42.3025322,-83.7071273
6250082460,42.3025481,-83.7063669
6250082460,42.3025717,-83.7052326
6250082460,42.3025748,-83.7050849
6250082460,42.3025767,-83.7049946
6250082460,42.3025852,-83.7045845
6250082460,42.3025898,-83.7043657
6250082461,42.3025898,-83.7043657
6250082461,42.3025898,-83.7043657
6250082461,42.3025958,-83.7041733
6250082461,42.302617,-83.7034903
6250082461,42.3026191,-83.7034169
6250082461,42.302655,-83.7021704
6250082461,42.302693,-83.701656
6250082461,42.302736,-83.701308
6250082461,42.302848,-83.7007826
6250082461,42.3028648,-83.7007202
6250082461,42.3029739,-83.700314
6250082461,42.3032721,-83.6992388
6250082461,42.3033034,-83.699126
6250082470,42.2995129,-83.7042135
6250082470,42.2995825,-83.7042152
6250082470,42.3001236,-83.7042283
6250082470,42.3012405,-83.7042535
6250082470,42.3022647,-83.7042886
6250082470,42.3024548,-83.704287
6250082470,42.3024676,-83.7043041
6250082470,42.3025105,-83.7043613
6250082470,42.3025898,-83.7043657
6250082471,42.3025898,-83.7043657
6250082471,42.3025898,-83.7043657
6250082471,42.3025852,-83.7045845
6250082471,42.3025767,-83.7049946
6250082471,42.3025748,-83.7050849
6250082471,42.3025717,-83.7052326
6250082471,42.3025481,-83.7063669
6250082471,42.3025322,-83.7071273
6250082471,42.3025295,-83.7072584
6250082471,42.3025269,-83.7073971
6250082471,42.3024974,-83.7089911
6250082471,42.302485,-83.7096588
6250082471,42.302484,-83.709714
6250082471,42.302473,-83.7100131
6250082471,42.302456,-83.710474
6250082471,42.302415,-83.710852
6250082471,42.302369,-83.711166
6250082471,42.302238,-83.711708
6250082471,42.3021453,-83.7119706
6250082471,42.3021041,-83.7120872
6250082480,42.3050598,-83.7069235
6250082480,42.304988,-83.706669
6250082480,42.304867,-83.706359
6250082480,42.304707,-83.70608
6250082480,42.304299,-83.705416
6250082480,42.304009,-83.7049961
6250082480,42.3037337,-83.7046959
6250082480,42.3035096,-83.7045577
6250082480,42.3033968,-83.7044943
6250082480,42.3032034,-83.7044252
6250082480,42.3031327,-83.7044114
6250082480,42.3029951,-83.7043846
6250082480,42.302961,-83.704383
6250082480,42.3027088,-83.7043712
6250082480,42.3025898,-83.7043657
6250082481,42.3025898,-83.7043657
6250082481,42.3025898,-83.7043657
6250082481,42.3025105,-83.7043613
6250082481,42.3024676,-83.7043041
6250082481,42.3024548,-83.704287
6250082481,42.3022647,-83.7042886
6250082481,42.3012405,-83.7042535
6250082481,42.3001236,-83.7042283
6250082481,42.2995825,-83.7042152
6250082481,42.2995129,-83.7042135
6253201220,42.3025748,-83.7050849
6253201220,42.3025717,-83.7052326
6253201220,42.3025481,-83.7063669
6253201220,42.3025322,-83.7071273
6253201220,42.3025295,-83.7072584
6253201220,42.3025269,-83.7073971
6253201220,42.3024974,-83.7089911
6253201220,42.302485,-83.7096588
6253201220,42.302484,-83.709714
6253201220,42.302473,-83.7100131
6253201220,42.302456,-83.710474
6253201220,42.302415,-83.710852
6253201220,42.302369,-83.711166
6253201220,42.302238,-83.711708
6253201220,42.3021453,-83.7119706
6253201220,42.3021041,-83.7120872
6253201221,42.3021041,-83.7120872
6253201221,42.3021041,-83.7120872
6253201221,42.3020275,-83.712292
6253201221,42.3019036,-83.7125472
6253201221,42.301717,-83.712888
6253201221,42.301469,-83.71323
6253201221,42.301276,-83.713461
6253201221,42.3011714,-83.7135851
6253201221,42.3006512,-83.714202
6253201221,42.3003873,-83.71453
6253201221,42.300205,-83.714772
6253201221,42.2999315,-83.7152092
6253201221,42.2996635,-83.7156724
6253201221,42.2994552,-83.7160799
6253201260,42.2994552,-83.7160799
6253201260,42.2996635,-83.7156724
6253201260,42.2999315,-83.7152092
6253201260,42.300205,-83.714772
6253201260,42.3003873,-83.71453
6253201260,42.3006512,-83.714202
6253201260,42.3011714,-83.7135851
6253201260,42.301276,-83.713461
6253201260,42.301469,-83.71323
6253201260,42.301717,-83.712888
6253201260,42.3019036,-83.7125472
6253201260,42.3020275,-83.712292
6253201260,42.3021041,-83.7120872
6253201261,42.3021041,-83.7120872
6253201261,42.3021041,-83.7120872
6253201261,42.3021453,-83.7119706
6253201261,42.302238,-83.711708
6253201261,42.302369,-83.711166
6253201261,42.302415,-83.710852
6253201261,42.302456,-83.710474
6253201261,42.302473,-83.7100131
6253201261,42.302484,-83.709714
6253201261,42.302485,-83.7096588
6253201261,42.3024974,-83.7089911
6253201261,42.3025269,-83.7073971
6253201261,42.3025295,-83.7072584
6253201261,42.3025322,-83.7071273
6253201261,42.3025481,-83.7063669
6253201261,42.3025717,-83.7052326
6253201261,42.3025748,-83.7050849
6253201230,42.3079399,-83.7138983
6253201230,42.3073787,-83.7144888
6253201230,42.3070322,-83.714705
6253201230,42.3066991,-83.7149032
6253201230,42.3062948,-83.715141
6253201230,42.3059147,-83.7153093
6253201230,42.3057276,-83.7153438
6253201230,42.3055431,-83.7153537
6253201230,42.305135,-83.7153035
6253201230,42.3047238,-83.7151278
6253201230,42.304492,-83.7149845
6253201230,42.304171,-83.7146765
6253201230,42.3038573,-83.7141735
6253201230,42.3035208,-83.7135608
6253201230,42.303291,-83.71312
6253201230,42.303077,-83.712818
6253201230,42.3028463,-83.7125973
6253201230,42.3026544,-83.7124498
6253201230,42.3024861,-83.7123404
6253201230,42.3024348,-83.7123049
6253201230,42.3022297,-83.7121699
6253201230,42.3021041,-83.7120872
6253201231,42.3021041,-83.7120872
6253201231,42.3021041,-83.7120872
6253201231,42.3021453,-83.7119706
6253201231,42.302238,-83.711708
6253201231,42.302369,-83.711166
6253201231,42.302415,-83.710852
6253201231,42.302456,-83.710474
6253201231,42.302473,-83.7100131
6253201231,42.302484,-83.709714
6253201231,42.302485,-83.7096588
6253201231,42.3024974,-83.7089911
6253201231,42.3025269,-83.7073971
6253201231,42.3025295,-83.7072584
6253201231,42.3025322,-83.7071273
6253201231,42.3025481,-83.7063669
6253201231,42.3025717,-83.7052326
6253201231,42.3025748,-83.7050849
6260617610,42.3040201,-83.6965349
6260617610,42.3045042,-83.6947817
6260617610,42.3045578,-83.6945879
6260617610,42.3046892,-83.6940975
6260617610,42.3048572,-83.6935035
6260617610,42.304974,-83.6930805
6260617610,42.3050251,-83.6928957
6260617611,42.3050251,-83.6928957
6260617611,42.3050251,-83.6928957
6260617611,42.3051496,-83.6929651
6260617611,42.3051517,-83.6929657
6260617611,42.3053,-83.6930106
6260617611,42.3054913,-83.6930455
6260617611,42.3056159,-83.693045
6260617611,42.3058116,-83.6929985
6260617611,42.3059285,-83.6929562
6260617611,42.3061449,-83.6928635
6260617611,42.3062225,-83.6928182
6260617611,42.3063519,-83.6927547
6260617611,42.3064924,-83.6927097
6260617611,42.3065464,-83.6926924
6260617611,42.3067388,-83.6926442
6260617611,42.3070139,-83.6926195
6260617611,42.3073356,-83.6926547
6260617611,42.3076667,-83.6927094
6260617611,42.3077689,-83.6927271
6260617611,42.3079286,-83.6927539
6260617611,42.3080743,-83.6927783
6260617620,42.3059029,-83.689724
6260617620,42.3058025,-83.6900867
6260617620,42.3055813,-83.6908859
6260617620,42.3055116,-83.6911379
6260617620,42.3053863,-83.6915905
6260617620,42.3052372,-83.6921293
6260617620,42.3052058,-83.6922426
6260617620,42.3050782,-83.6927038
6260617620,42.3050251,-83.6928957
6260617621,42.3050251,-83.6928957
6260617621,42.3050251,-83.6928957
6260617621,42.304974,-83.6930805
6260617621,42.3048572,-83.6935035
6260617621,42.3046892,-83.6940975
6260617621,42.3045578,-83.6945879
6260617621,42.3045042,-83.6947817
6260617621,42.3040201,-83.6965349
6260617630,42.3080743,-83.6927783
6260617630,42.3079286,-83.6927539
6260617630,42.3077689,-83.6927271
6260617630,42.3076667,-83.6927094
6260617630,42.3073356,-83.6926547
6260617630,42.3070139,-83.6926195
6260617630,42.3067388,-83.6926442
6260617630,42.3065464,-83.6926924
6260617630,42.3064924,-83.6927097
6260617630,42.3063519,-83.6927547
6260617630,42.3062225,-83.6928182
6260617630,42.3061449,-83.6928635
6260617630,42.3059285,-83.6929562
6260617630,42.3058116,-83.6929985
6260617630,42.3056159,-83.693045
6260617630,42.3054913,-83.6930455
6260617630,42.3053,-83.6930106
6260617630,42.3051517,-83.6929657
6260617630,42.3051496,-83.6929651
6260617630,42.3050251,-83.6928957
6260617631,42.3050251,-83.6928957
6260617631,42.3050251,-83.6928957
6260617631,42.3050782,-83.6927038
6260617631,42.3052058,-83.6922426
6260617631,42.3052372,-83.6921293
6260617631,42.3053863,-83.6915905
6260617631,42.3055116,-83.6911379
6260617631,42.3055813,-83.6908859
6260617631,42.3058025,-83.6900867
6260617631,42.3059029,-83.689724
6260617640,42.3005866,-83.6926154
6260617640,42.3010307,-83.6926257
6260617640,42.3011046,-83.6926262
6260617640,42.3021801,-83.6926462
6260617640,42.3028973,-83.69266
6260617640,42.3033527,-83.6926688
6260617640,42.3034451,-83.6926704
6260617640,42.3035133,-83.6926719
6260617640,42.3042929,-83.692687
6260617640,42.3043731,-83.6926886
6260617640,42.3044828,-83.6926919
6260617640,42.3046042,-83.6927108
6260617640,42.3047287,-83.6927479
6260617640,42.3048865,-83.6928192
6260617640,42.3050251,-83.6928957
6260617641,42.3050251,-83.6928957
6260617641,42.3050251,-83.6928957
6260617641,42.3051496,-83.6929651
6260617641,42.3051517,-83.6929657
6260617641,42.3053,-83.6930106
6260617641,42.3054913,-83.6930455
6260617641,42.3056159,-83.693045
6260617641,42.3058116,-83.6929985
6260617641,42.3059285,-83.6929562
6260617641,42.3061449,-83.6928635
6260617641,42.3062225,-83.6928182
6260617641,42.3063519,-83.6927547
6260617641,42.3064924,-83.6927097
6260617641,42.3065464,-83.6926924
6260617641,42.3067388,-83.6926442
6260617641,42.3070139,-83.6926195
6260617641,42.3073356,-83.6926547
6260617641,42.3076667,-83.6927094
6260617641,42.3077689,-83.6927271
6260617641,42.3079286,-83.6927539
6260617641,42.3080743,-83.6927783
6260617650,42.3059029,-83.689724
6260617650,42.3058025,-83.6900867
6260617650,42.3055813,-83.6908859
6260617650,42.3055116,-83.6911379
6260617650,42.3053863,-83.6915905
6260617650,42.3052372,-83.6921293
6260617650,42.3052058,-83.6922426
6260617650,42.3050782,-83.6927038
6260617650,42.3050251,-83.6928957
6260617651,42.3050251,-83.6928957
6260617651,42.3050251,-83.6928957
6260617651,42.3048865,-83.6928192
6260617651,42.3047287,-83.6927479
6260617651,42.3046042,-83.6927108
6260617651,42.3044828,-83.6926919
6260617651,42.3043731,-83.6926886
6260617651,42.3042929,-83.692687
6260617651,42.3035133,-83.6926719
6260617651,42.3034451,-83.6926704
6260617651,42.3033527,-83.6926688
6260617651,42.3028973,-83.69266
6260617651,42.3021801,-83.6926462
6260617651,42.3011046,-83.6926262
6260617651,42.3010307,-83.6926257
6260617651,42.3005866,-83.6926154
6260617660,42.3040201,-83.6965349
6260617660,42.3045042,-83.6947817
6260617660,42.3045578,-83.6945879
6260617660,42.3046892,-83.6940975
6260617660,42.3048572,-83.6935035
6260617660,42.304974,-83.6930805
6260617660,42.3050251,-83.6928957
6260617661,42.3050251,-83.6928957
6260617661,42.3050251,-83.6928957
6260617661,42.3050782,-83.6927038
6260617661,42.3052058,-83.6922426
6260617661,42.3052372,-83.6921293
6260617661,42.3053863,-83.6915905
6260617661,42.3055116,-83.6911379
6260617661,42.3055813,-83.6908859
6260617661,42.3058025,-83.6900867
6260617661,42.3059029,-83.689724
6260617670,42.3005866,-83.6926154
6260617670,42.3010307,-83.6926257
6260617670,42.3011046,-83.6926262
6260617670,42.3021801,-83.6926462
6260617670,42.3028973,-83.69266
6260617670,42.3033527,-83.6926688
6260617670,42.3034451,-83.6926704
6260617670,42.3035133,-83.6926719
6260617670,42.3042929,-83.692687
6260617670,42.3043731,-83.6926886
6260617670,42.3044828,-83.6926919
6260617670,42.3046042,-83.6927108
6260617670,42.3047287,-83.6927479
6260617670,42.3048865,-83.6928192
6260617670,42.3050251,-83.6928957
6260617671,42.3050251,-83.6928957
6260617671,42.3050251,-83.6928957
6260617671,42.304974,-83.6930805
6260617671,42.3048572,-83.6935035
6260617671,42.3046892,-83.6940975
6260617671,42.3045578,-83.6945879
6260617671,42.3045042,-83.6947817
6260617671,42.3040201,-83.6965349
6260617680,42.3080743,-83.6927783
6260617680,42.3079286,-83.6927539
6260617680,42.3077689,-83.6927271
6260617680,42.3076667,-83.6927094
6260617680,42.3073356,-83.6926547
6260617680,42.3070139,-83.6926195
6260617680,42.3067388,-83.6926442
6260617680,42.3065464,-83.6926924
6260617680,42.3064924,-83.6927097
6260617680,42.3063519,-83.6927547
6260617680,42.3062225,-83.6928182
6260617680,42.3061449,-83.6928635
6260617680,42.3059285,-83.6929562
6260617680,42.3058116,-83.6929985
6260617680,42.3056159,-83.693045
6260617680,42.3054913,-83.6930455
6260617680,42.3053,-83.6930106
6260617680,42.3051517,-83.6929657
6260617680,42.3051496,-83.6929651
6260617680,42.3050251,-83.6928957
6260617681,42.3050251,-83.6928957
6260617681,42.3050251,-83.6928957
6260617681,42.3048865,-83.6928192
6260617681,42.3047287,-83.6927479
6260617681,42.3046042,-83.6927108
6260617681,42.3044828,-83.6926919
6260617681,42.3043731,-83.6926886
6260617681,42.3042929,-83.692687
6260617681,42.3035133,-83.6926719
6260617681,42.3034451,-83.6926704
6260617681,42.3033527,-83.6926688
6260617681,42.3028973,-83.69266
6260617681,42.3021801,-83.6926462
6260617681,42.3011046,-83.6926262
6260617681,42.3010307,-83.6926257
6260617681,42.3005866,-83.6926154
6251709710,42.2589397,-83.7083743
6251709710,42.2587821,-83.7071414
6251709710,42.2586261,-83.7059045
6251709710,42.2585033,-83.7049347
6251709710,42.2583849,-83.7040515
6251709710,42.2583201,-83.7036231
6251709710,42.2582516,-83.7031997
6251709710,42.2580493,-83.7020635
6251709710,42.2579555,-83.7015981
6251709710,42.2578626,-83.701149
6251709710,42.2577525,-83.7006205
6251709710,42.2577252,-83.7004795
6251709711,42.2577252,-83.7004795
6251709711,42.2577252,-83.7004795
6251709711,42.2578531,-83.7004881
6251709711,42.2579758,-83.7004964
6251709711,42.2582197,-83.7005129
6251709711,42.258266,-83.700516
6251709711,42.2583908,-83.7005244
6251709711,42.258774,-83.700573
6251709711,42.259141,-83.70072
6251709711,42.259578,-83.700896
6251709711,42.260054,-83.701139
6251709711,42.260446,-83.701458
6251709711,42.2608877,-83.7019528
6251709711,42.261291,-83.702562
6251709711,42.261962,-83.70379
6251709711,42.262102,-83.704315
6251709720,42.2567345,-83.6957475
6251709720,42.256766,-83.6959001
6251709720,42.2569022,-83.6965585
6251709720,42.2570064,-83.6970532
6251709720,42.2572529,-83.6982236
6251709720,42.2573017,-83.6984643
6251709720,42.2573325,-83.6986016
6251709720,42.2574195,-83.6990176
6251709720,42.2575446,-83.6996156
6251709720,42.2575735,-83.6997539
6251709720,42.257608,-83.6999189
6251709720,42.2576957,-83.7003383
6251709720,42.2577252,-83.7004795
6251709721,42.2577252,-83.7004795
6251709721,42.2577252,-83.7004795
6251709721,42.2577525,-83.7006205
6251709721,42.2578626,-83.701149
6251709721,42.2579555,-83.7015981
6251709721,42.2580493,-83.7020635
6251709721,42.2582516,-83.7031997
6251709721,42.2583201,-83.7036231
6251709721,42.2583849,-83.7040515
6251709721,42.2585033,-83.7049347
6251709721,42.2586261,-83.7059045
6251709721,42.2587821,-83.7071414
6251709721,42.2589397,-83.7083743
6251709730,42.262102,-83.704315
6251709730,42.261962,-83.70379
6251709730,42.261291,-83.702562
6251709730,42.2608877,-83.7019528
6251709730,42.260446,-83.701458
6251709730,42.260054,-83.701139
6251709730,42.259578,-83.700896
6251709730,42.259141,-83.70072
6251709730,42.258774,-83.700573
6251709730,42.2583908,-83.7005244
6251709730,42.258266,-83.700516
6251709730,42.2582197,-83.7005129
6251709730,42.2579758,-83.7004964
6251709730,42.2578531,-83.7004881
6251709730,42.2577252,-83.7004795
6251709731,42.2577252,-83.7004795
6251709731,42.2577252,-83.7004795
6251709731,42.2576957,-83.7003383
6251709731,42.257608,-83.6999189
6251709731,42.2575735,-83.6997539
6251709731,42.2575446,-83.6996156
6251709731,42.2574195,-83.6990176
6251709731,42.2573325,-83.6986016
6251709731,42.2573017,-83.6984643
6251709731,42.2572529,-83.6982236
6251709731,42.2570064,-83.6970532
6251709731,42.2569022,-83.6965585
6251709731,42.256766,-83.6959001
6251709731,42.2567345,-83.6957475
6251709740,42.2526692,-83.7003205
6251709740,42.2532563,-83.7003284
6251709740,42.2538107,-83.7003356
6251709740,42.2540214,-83.7003383
6251709740,42.2540824,-83.7003391
6251709740,42.254642,-83.7003663
6251709740,42.254915,-83.7003796
6251709740,42.2549937,-83.7003834
6251709740,42.2551187,-83.700388
6251709740,42.2559052,-83.7004173
6251709740,42.256786,-83.7004466
6251709740,42.2568058,-83.7004473
6251709740,42.2568358,-83.7004484
6251709740,42.2573403,-83.7004674
6251709740,42.2575698,-83.7004746
6251709740,42.2577252,-83.7004795
6251709741,42.2577252,-83.7004795
6251709741,42.2577252,-83.7004795
6251709741,42.2578531,-83.7004881
6251709741,42.2579758,-83.7004964
6251709741,42.2582197,-83.7005129
6251709741,42.258266,-83.700516
6251709741,42.2583908,-83.7005244
6251709741,42.258774,-83.700573
6251709741,42.259141,-83.70072
6251709741,42.259578,-83.700896
6251709741,42.260054,-83.701139
6251709741,42.260446,-83.701458
6251709741,42.2608877,-83.7019528
6251709741,42.261291,-83.702562
6251709741,42.261962,-83.70379
6251709741,42.262102,-83.704315
6251709750,42.2567345,-83.6957475
6251709750,42.256766,-83.6959001
6251709750,42.2569022,-83.6965585
6251709750,42.2570064,-83.6970532
6251709750,42.2572529,-83.6982236
6251709750,42.2573017,-83.6984643
6251709750,42.2573325,-83.6986016
6251709750,42.2574195,-83.6990176
6251709750,42.2575446,-83.6996156
6251709750,42.2575735,-83.6997539
6251709750,42.257608,-83.6999189
6251709750,42.2576957,-83.7003383
6251709750,42.2577252,-83.7004795
6251709751,42.2577252,-83.7004795
6251709751,42.2577252,-83.7004795
6251709751,42.2575698,-83.7004746
6251709751,42.2573403,-83.7004674
6251709751,42.2568358,-83.7004484
6251709751,42.2568058,-83.7004473
6251709751,42.256786,-83.7004466
6251709751,42.2559052,-83.7004173
6251709751,42.2551187,-83.700388
6251709751,42.2549937,-83.7003834
6251709751,42.254915,-83.7003796
6251709751,42.254642,-83.7003663
6251709751,42.2540824,-83.7003391
6251709751,42.2540214,-83.7003383
6251709751,42.2538107,-83.7003356
6251709751,42.2532563,-83.7003284
6251709751,42.2526692,-83.7003205
6251709760,42.2589397,-83.7083743
6251709760,42.2587821,-83.7071414
6251709760,42.2586261,-83.7059045
6251709760,42.2585033,-83.7049347
6251709760,42.2583849,-83.7040515
6251709760,42.2583201,-83.7036231
6251709760,42.2582516,-83.7031997
6251709760,42.2580493,-83.7020635
6251709760,42.2579555,-83.7015981
6251709760,42.2578626,-83.701149
6251709760,42.2577525,-83.7006205
6251709760,42.2577252,-83.7004795
6251709761,42.2577252,-83.7004795
6251709761,42.2577252,-83.7004795
6251709761,42.2576957,-83.7003383
6251709761,42.257608,-83.6999189
6251709761,42.2575735,-83.6997539
6251709761,42.2575446,-83.6996156
6251709761,42.2574195,-83.6990176
6251709761,42.2573325,-83.6986016
6251709761,42.2573017,-83.6984643
6251709761,42.2572529,-83.6982236
6251709761,42.2570064,-83.6970532
6251709761,42.2569022,-83.6965585
6251709761,42.256766,-83.6959001
6251709761,42.2567345,-83.6957475
6251709770,42.2526692,-83.7003205
6251709770,42.2532563,-83.7003284
6251709770,42.2538107,-83.7003356
6251709770,42.2540214,-83.7003383
6251709770,42.2540824,-83.7003391
6251709770,42.254642,-83.7003663
6251709770,42.254915,-83.7003796
6251709770,42.2549937,-83.7003834
6251709770,42.2551187,-83.700388
6251709770,42.2559052,-83.7004173
6251709770,42.256786,-83.7004466
6251709770,42.2568058,-83.7004473
6251709770,42.2568358,-83.7004484
6251709770,42.2573403,-83.7004674
6251709770,42.2575698,-83.7004746
6251709770,42.2577252,-83.7004795
6251709771,42.2577252,-83.7004795
6251709771,42.2577252,-83.7004795
6251709771,42.2577525,-83.7006205
6251709771,42.2578626,-83.701149
6251709771,42.2579555,-83.7015981
6251709771,42.2580493,-83.7020635
6251709771,42.2582516,-83.7031997
6251709771,42.2583201,-83.7036231
6251709771,42.2583849,-83.7040515
6251709771,42.2585033,-83.7049347
6251709771,42.2586261,-83.7059045
6251709771,42.2587821,-83.7071414
6251709771,42.2589397,-83.7083743
6251709780,42.262102,-83.704315
6251709780,42.261962,-83.70379
6251709780,42.261291,-83.702562
6251709780,42.2608877,-83.7019528
6251709780,42.260446,-83.701458
6251709780,42.260054,-83.701139
6251709780,42.259578,-83.700896
6251709780,42.259141,-83.70072
6251709780,42.258774,-83.700573
6251709780,42.2583908,-83.7005244
6251709780,42.258266,-83.700516
6251709780,42.2582197,-83.7005129
6251709780,42.2579758,-83.7004964
6251709780,42.2578531,-83.7004881
6251709780,42.2577252,-83.7004795
6251709781,42.2577252,-83.7004795
6251709781,42.2577252,-83.7004795
6251709781,42.2575698,-83.7004746
6251709781,42.2573403,-83.7004674
6251709781,42.2568358,-83.7004484
6251709781,42.2568058,-83.7004473
6251709781,42.256786,-83.7004466
6251709781,42.2559052,-83.7004173
6251709781,42.2551187,-83.700388
6251709781,42.2549937,-83.7003834
6251709781,42.254915,-83.7003796
6251709781,42.254642,-83.7003663
6251709781,42.2540824,-83.7003391
6251709781,42.2540214,-83.7003383
6251709781,42.2538107,-83.7003356
6251709781,42.2532563,-83.7003284
6251709781,42.2526692,-83.7003205
76753032210,42.2993894,-83.7242341
76753032210,42.299318,-83.724021
76753032210,42.299283,-83.723926
76753032210,42.299134,-83.723593
76753032210,42.29904,-83.723443
76753032210,42.299015,-83.723402
76753032210,42.298885,-83.723223
76753032210,42.298692,-83.722959
76753032210,42.298441,-83.722603
76753032210,42.298324,-83.722404
76753032210,42.29822,-83.722182
76753032210,42.298123,-83.721914
76753032210,42.2980916,-83.7218127
76753032210,42.298048,-83.721672
76753032210,42.297986,-83.72139
76753032210,42.297948,-83.721099
76753032210,42.297929,-83.720734
76753032210,42.2979322,-83.7206308
76753032210,42.2979359,-83.7205109
76753032211,42.2979359,-83.7205109
76753032211,42.2979359,-83.7205109
76753032211,42.2980546,-83.720515
76753032211,42.298467,-83.7205293
76753032211,42.2989864,-83.7205473
